,ID,Updated,Confirmed,ConfirmedChange,Deaths,DeathsChange,Recovered,RecoveredChange,Latitude,Longitude,ISO2,ISO3,Country_Region,AdminRegion1,AdminRegion2,Country_Population,Yearly Change,Net Change,Density (P/Km²),Land Area (Km²),Migrants (net),Fert. Rate,Med. Age,Urban Pop %,World Share,State,AdminRegion1 Pop,County_State,County,Density,CTYPOP,Case Ratio
129827,22906642,06/01/2020,51,0.0,1.0,0.0,,,39.392720000000004,-87.11578,US,USA,United States,Indiana,Clay County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Clay County,75.2,26225.0,0.19447092469018112
129892,22906643,06/01/2020,233,1.0,1.0,0.0,,,40.30168,-86.47511,US,USA,United States,Indiana,Clinton County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Clinton County,82.0,32399.0,0.7191579987036637
129955,22906644,06/01/2020,24,0.0,0.0,0.0,,,38.29234,-86.45172,US,USA,United States,Indiana,Crawford County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Crawford County,35.1,10577.0,0.22690744067315874
130012,22906645,06/01/2020,92,4.0,16.0,0.0,,,38.70245,-87.07206,US,USA,United States,Indiana,Daviess County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Daviess County,73.7,33351.0,0.27585379748733174
130121,22906646,06/01/2020,168,0.0,21.0,0.0,,,39.1452,-84.97327,US,USA,United States,Indiana,Dearborn County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Dearborn County,164.1,49458.0,0.3396821545553803
130188,22906647,06/01/2020,224,0.0,31.0,0.0,,,39.30703,-85.50117,US,USA,United States,Indiana,Decatur County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Decatur County,69.1,26559.0,0.8434052486915924
130254,22906648,06/01/2020,37,0.0,1.0,0.0,,,41.41389,-85.02335,US,USA,United States,Indiana,DeKalb County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,DeKalb County,116.4,43475.0,0.0851063829787234
130323,22906649,06/01/2020,385,0.0,39.0,2.0,,,40.2275,-85.39690999999999,US,USA,United States,Indiana,Delaware County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Delaware County,300.1,114135.0,0.33731984053971176
130391,22906650,06/01/2020,199,0.0,3.0,0.0,,,38.364290000000004,-86.87980999999999,US,USA,United States,Indiana,Dubois County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Dubois County,98.0,42736.0,0.4656495694496443
130460,22906651,06/01/2020,1322,0.0,28.0,0.0,,,41.597359999999995,-85.85876,US,USA,United States,Indiana,Elkhart County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Elkhart County,426.5,206341.0,0.6406870180914118
130527,22906652,06/01/2020,78,1.0,7.0,0.0,,,39.64006,-85.17872,US,USA,United States,Indiana,Fayette County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Fayette County,112.9,23102.0,0.3376331053588434
130595,22906653,06/01/2020,318,0.0,39.0,0.0,,,38.31885,-85.90682,US,USA,United States,Indiana,Floyd County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Floyd County,504.1,78522.0,0.4049820432490257
130661,22906654,06/01/2020,21,0.0,2.0,0.0,,,40.12086,-87.24195999999999,US,USA,United States,Indiana,Fountain County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Fountain County,43.6,16346.0,0.12847179738162243
130730,22906655,06/01/2020,110,0.0,8.0,0.0,,,39.41487,-85.06025,US,USA,United States,Indiana,Franklin County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Franklin County,60.1,22758.0,0.48334651551102914
130795,22906656,06/01/2020,49,0.0,1.0,0.0,,,41.04692,-86.2635,US,USA,United States,Indiana,Fulton County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Fulton County,56.6,19974.0,0.24531891458896565
130860,22906657,06/01/2020,17,0.0,2.0,0.0,,,38.31187,-87.5845,US,USA,United States,Indiana,Gibson County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Gibson County,68.7,33659.0,0.050506550996761636
130929,22906658,06/01/2020,213,2.0,23.0,1.0,,,40.515840000000004,-85.65471,US,USA,United States,Indiana,Grant County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Grant County,169.2,65769.0,0.32386078547644026
130994,22906659,06/01/2020,169,0.0,25.0,1.0,,,39.03632,-86.96205,US,USA,United States,Indiana,Greene County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Greene County,61.1,31922.0,0.5294154501597644
131063,22906660,06/01/2020,1162,3.0,93.0,0.0,,,40.07251,-86.05202,US,USA,United States,Indiana,Hamilton County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Hamilton County,696.4,338011.0,0.3437757942788844
131132,22906661,06/01/2020,340,2.0,27.0,0.0,,,39.82353,-85.77322,US,USA,United States,Indiana,Hancock County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Hancock County,228.8,78168.0,0.43496059768703305
131201,22906662,06/01/2020,194,0.0,22.0,0.0,,,38.195190000000004,-86.11129,US,USA,United States,Indiana,Harrison County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Harrison County,81.2,40515.0,0.47883499938294455
131270,22906663,06/01/2020,1171,2.0,71.0,0.0,,,39.76945,-86.50995,US,USA,United States,Indiana,Hendricks County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Hendricks County,357.4,170311.0,0.6875656886519368
131335,22906664,06/01/2020,184,2.0,11.0,0.0,,,39.93105,-85.39645,US,USA,United States,Indiana,Henry County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Henry County,126.2,47972.0,0.3835570749603936
131404,22906665,06/01/2020,415,7.0,28.0,0.0,,,40.4836,-86.11686,US,USA,United States,Indiana,Howard County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Howard County,282.4,82544.0,0.5027621632099244
131470,22906666,06/01/2020,28,0.0,2.0,0.0,,,40.82925,-85.48816,US,USA,United States,Indiana,Huntington County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Huntington County,97.0,36520.0,0.07667031763417306
131538,22906667,06/01/2020,392,3.0,1.0,0.0,,,38.90635,-86.03751,US,USA,United States,Indiana,Jackson County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Jackson County,83.2,44231.0,0.886256245619588
131606,22906668,06/01/2020,68,1.0,1.0,0.0,,,41.02299,-87.1161,US,USA,United States,Indiana,Jasper County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Jasper County,59.8,33562.0,0.2026100947500149
131666,22906669,06/01/2020,53,1.0,0.0,0.0,,,40.437909999999995,-85.00565,US,USA,United States,Indiana,Jay County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Jay County,55.4,20436.0,0.2593462517126639
131728,22906670,06/01/2020,45,0.0,1.0,0.0,,,38.7858,-85.43858,US,USA,United States,Indiana,Jefferson County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Jefferson County,89.9,32308.0,0.13928438776773555
131796,22906671,06/01/2020,130,0.0,4.0,0.0,,,38.99694,-85.62804,US,USA,United States,Indiana,Jennings County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Jennings County,75.7,27735.0,0.4687218316206959
131865,22906672,06/01/2020,1115,10.0,109.0,1.0,,,39.489979999999996,-86.10161,US,USA,United States,Indiana,Johnson County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Johnson County,435.8,158167.0,0.7049510959934753
131929,22906673,06/01/2020,28,0.0,0.0,0.0,,,38.68908,-87.41808,US,USA,United States,Indiana,Knox County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Knox County,74.5,36594.0,0.07651527572826146
131993,22906674,06/01/2020,150,15.0,1.0,0.0,,,41.24408,-85.86072,US,USA,United States,Indiana,Kosciusko County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Kosciusko County,145.6,79456.0,0.18878372935964557
132128,22906676,06/01/2020,3639,23.0,190.0,0.0,,,41.47197,-87.37651,US,USA,United States,Indiana,Lake County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Lake County,994.1,485493.0,0.7495473673152857
132196,22906677,06/01/2020,438,5.0,24.0,1.0,,,41.6,-86.71700000000001,US,USA,United States,Indiana,LaPorte County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,LaPorte County,186.3,109888.0,0.39858765288293535
132264,22906678,06/01/2020,165,2.0,24.0,0.0,,,38.841159999999995,-86.48345,US,USA,United States,Indiana,Lawrence County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Lawrence County,102.7,45370.0,0.3636764381750055
132333,22906679,06/01/2020,593,7.0,59.0,0.0,,,40.16166,-85.71936,US,USA,United States,Indiana,Madison County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Madison County,291.3,129569.0,0.45767120221657964
132402,22906680,06/01/2020,9900,47.0,581.0,3.0,,,39.78174,-86.13841,US,USA,United States,Indiana,Marion County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Marion County,2279.6,964582.0,1.026351310723194
132467,22906681,06/01/2020,111,3.0,2.0,0.0,,,41.324870000000004,-86.26175,US,USA,United States,Indiana,Marshall County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Marshall County,106.1,46258.0,0.23995849366596048
132523,22906682,06/01/2020,11,0.0,0.0,0.0,,,38.70797,-86.80305,US,USA,United States,Indiana,Martin County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Martin County,30.8,10255.0,0.10726474890297416
132590,22906683,06/01/2020,140,0.0,1.0,0.0,,,40.76944,-86.04496,US,USA,United States,Indiana,Miami County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Miami County,98.7,35516.0,0.39418853474490373
132658,22906684,06/01/2020,166,0.0,12.0,0.0,,,39.16089,-86.52314,US,USA,United States,Indiana,Monroe County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Monroe County,349.7,148431.0,0.11183647620780027
132726,22906685,06/01/2020,245,4.0,17.0,0.0,,,40.04035,-86.89329000000001,US,USA,United States,Indiana,Montgomery County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Montgomery County,75.6,38338.0,0.6390526370702697
132794,22906686,06/01/2020,280,1.0,24.0,0.0,,,39.48151,-86.44615,US,USA,United States,Indiana,Morgan County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Morgan County,170.5,70489.0,0.3972250989516095
132860,22906687,06/01/2020,78,0.0,10.0,0.0,,,40.95581,-87.39751,US,USA,United States,Indiana,Newton County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Newton County,35.5,13984.0,0.5577803203661328
132929,22906688,06/01/2020,237,5.0,21.0,0.0,,,41.398579999999995,-85.41744,US,USA,United States,Indiana,Noble County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Noble County,115.7,47744.0,0.4963974530831099
132995,22906689,06/01/2020,13,0.0,0.0,0.0,,,38.95003,-84.96518,US,USA,United States,Indiana,Ohio County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Ohio County,71.1,5875.0,0.22127659574468087
133061,22906690,06/01/2020,130,2.0,22.0,0.0,,,38.54173,-86.49503,US,USA,United States,Indiana,Orange County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Orange County,49.8,19646.0,0.661712307848926
133130,22906691,06/01/2020,35,0.0,1.0,0.0,,,39.31273,-86.83764000000001,US,USA,United States,Indiana,Owen County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Owen County,56.0,20799.0,0.16827732102504928
133189,22906692,06/01/2020,18,0.0,0.0,0.0,,,39.773590000000006,-87.20636999999999,US,USA,United States,Indiana,Parke County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Parke County,39.0,16937.0,0.1062762000354254
133242,22906693,06/01/2020,33,0.0,0.0,0.0,,,38.079609999999995,-86.63805,US,USA,United States,Indiana,Perry County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Perry County,50.7,19169.0,0.17215295529239918
133295,22906694,06/01/2020,6,0.0,0.0,0.0,,,38.39882,-87.23209,US,USA,United States,Indiana,Pike County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Pike County,38.4,12389.0,0.04843005892323835
133363,22906695,06/01/2020,543,4.0,28.0,0.0,,,41.50868,-87.07342,US,USA,United States,Indiana,Porter County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Porter County,393.0,170389.0,0.31868254406094293
133427,22906696,06/01/2020,16,0.0,0.0,0.0,,,38.02189,-87.86842,US,USA,United States,Indiana,Posey County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Posey County,63.3,25427.0,0.0629252369528454
133480,22906697,06/01/2020,46,0.0,0.0,0.0,,,41.04182,-86.69873,US,USA,United States,Indiana,Pulaski County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Pulaski County,30.9,12353.0,0.372379179146766
133548,22906698,06/01/2020,137,0.0,7.0,0.0,,,39.66615,-86.845,US,USA,United States,Indiana,Putnam County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Putnam County,79.0,37576.0,0.3645944219714712
133614,22906699,06/01/2020,48,1.0,3.0,0.0,,,40.15764,-85.01128,US,USA,United States,Indiana,Randolph County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Randolph County,57.9,24665.0,0.1946077437664707
133682,22906700,06/01/2020,109,0.0,6.0,0.0,,,39.10348,-85.26239,US,USA,United States,Indiana,Ripley County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Ripley County,64.6,28324.0,0.384832650755543
133750,22906701,06/01/2020,47,0.0,2.0,0.0,,,39.61994,-85.46571999999999,US,USA,United States,Indiana,Rush County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Rush County,42.6,16581.0,0.2834569688197335
133818,22906703,06/01/2020,120,0.0,3.0,0.0,,,38.68502,-85.74748000000001,US,USA,United States,Indiana,Scott County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Scott County,127.0,23873.0,0.5026599086834499
133887,22906704,06/01/2020,373,0.0,22.0,0.0,,,39.52367,-85.79167,US,USA,United States,Indiana,Shelby County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Shelby County,108.1,44729.0,0.8339108855552326
133946,22906705,06/01/2020,20,0.0,1.0,0.0,,,38.01403,-87.00771,US,USA,United States,Indiana,Spencer County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Spencer County,52.8,20277.0,0.09863392020515854
134015,22906702,06/01/2020,1286,12.0,34.0,0.0,,,41.61673,-86.28986,US,USA,United States,Indiana,St. Joseph County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,St. Joseph County,583.0,271826.0,0.47309676042762655
134083,22906706,06/01/2020,39,0.0,3.0,0.0,,,41.28094,-86.64761,US,USA,United States,Indiana,Starke County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Starke County,75.6,22995.0,0.16960208741030658
134148,22906707,06/01/2020,84,1.0,2.0,0.0,,,41.64386,-85.00073,US,USA,United States,Indiana,Steuben County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Steuben County,110.7,34594.0,0.24281667341157423
134216,22906708,06/01/2020,36,0.0,1.0,0.0,,,39.088809999999995,-87.41466,US,USA,United States,Indiana,Sullivan County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Sullivan County,48.0,20669.0,0.1741738835937878
134282,22906709,06/01/2020,20,0.0,0.0,0.0,,,38.82608,-85.03697,US,USA,United States,Indiana,Switzerland County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Switzerland County,48.1,10751.0,0.1860292065854339
134351,22906710,06/01/2020,414,12.0,3.0,0.0,,,40.38857,-86.89409,US,USA,United States,Indiana,Tippecanoe County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Tippecanoe County,345.7,195732.0,0.21151370240941694
134419,22906711,06/01/2020,25,0.0,1.0,0.0,,,40.31136,-86.05184,US,USA,United States,Indiana,Tipton County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Tipton County,61.2,15148.0,0.16503828888302086
134475,22906712,06/01/2020,9,0.0,0.0,0.0,,,39.62556,-84.9252,US,USA,United States,Indiana,Union County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Union County,46.6,7054.0,0.12758718457612703
134544,22906713,06/01/2020,282,8.0,2.0,0.0,,,38.02507,-87.58584,US,USA,United States,Indiana,Vanderburgh County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Vanderburgh County,769.7,181451.0,0.1554138582868102
134608,22906714,06/01/2020,10,0.0,0.0,0.0,,,39.85378,-87.46396,US,USA,United States,Indiana,Vermillion County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Vermillion County,63.1,15498.0,0.0645244547683572
134677,22906715,06/01/2020,169,0.0,8.0,0.0,,,39.43063,-87.38995,US,USA,United States,Indiana,Vigo County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Vigo County,267.4,107038.0,0.15788785291204993
134742,22906716,06/01/2020,79,1.0,2.0,0.0,,,40.8457,-85.79399000000001,US,USA,United States,Indiana,Wabash County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Wabash County,79.7,30996.0,0.254871596335011
134807,22906717,06/01/2020,12,0.0,1.0,0.0,,,40.34688,-87.35333,US,USA,United States,Indiana,Warren County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Warren County,23.3,8265.0,0.1451905626134301
134875,22906718,06/01/2020,166,0.0,28.0,0.0,,,38.09216,-87.27212,US,USA,United States,Indiana,Warrick County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Warrick County,155.1,62998.0,0.2635004285850345
134944,22906719,06/01/2020,52,0.0,1.0,0.0,,,38.60003,-86.10531,US,USA,United States,Indiana,Washington County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Washington County,55.0,28036.0,0.18547581680696248
135012,22906720,06/01/2020,85,3.0,5.0,0.0,,,39.86444,-85.00984,US,USA,United States,Indiana,Wayne County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Wayne County,171.5,65884.0,0.1290146317770627
135079,22906721,06/01/2020,32,0.0,0.0,0.0,,,40.72919,-85.22121,US,USA,United States,Indiana,Wells County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Wells County,75.1,28296.0,0.11309018942606729
135143,22906722,06/01/2020,237,2.0,8.0,0.0,,,40.74974,-86.86546,US,USA,United States,Indiana,White County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,White County,48.8,24102.0,0.9833208862335077
135208,22906723,06/01/2020,43,1.0,3.0,0.0,,,41.139379999999996,-85.50511999999999,US,USA,United States,Indiana,Whitley County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Indiana,6732219.0,Indiana,Whitley County,99.2,33964.0,0.1266046402072783
135340,22906823,06/01/2020,1,0.0,0.0,0.0,,,38.2142,-95.29333000000001,US,USA,United States,Kansas,Anderson County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Kansas,2913314.0,Kansas,Anderson County,14.0,7858.0,0.012725884448969204
